n_components,n_neighbors,min_dist,min_cluster_size,min_samples,top_n_words,coherence_score,cohenrece_score_umass,n_topics
5,20,0.01,10,5,5,0.4048821848381712,-11.461541698670004,8
11,20,0.05,10,5,5,0.4048567437886999,-10.623327881244029,13
7,5,0.0,10,5,5,0.4045568440272998,-11.766880609808801,11
8,10,0.01,10,5,5,0.4044169036486175,-11.111574690890455,11
21,20,0.01,5,5,10,0.40423184463693423,-12.323542836883238,14
17,15,0.0,10,5,10,0.40409660900911376,-12.582223777272803,4
21,20,0.05,10,5,5,0.4037377152704362,-10.819981260795387,12
8,5,0.0,5,5,10,0.403564131056128,-13.700130003068177,10
19,20,0.01,5,5,10,0.40341019403994893,-12.309315437630875,16
9,5,0.01,10,5,5,0.40338378856754437,-10.83768171019968,13
20,5,0.01,10,5,5,0.4027345411274943,-11.374236393517767,13
11,20,0.0,10,5,10,0.4026299718516656,-12.724462348392022,14
3,5,0.0,5,5,10,0.40261571429521353,-14.540104524992534,13
13,20,0.01,10,5,5,0.40254577295290994,-12.150749453306188,11
20,20,0.0,10,5,10,0.4021460651033021,-12.649074465551362,14
7,20,0.0,10,5,5,0.4020252915139408,-11.163219075881264,11
7,5,0.05,5,5,10,0.40200382817101976,-12.02689863411174,9
13,5,0.0,5,5,10,0.40182051298772004,-12.962080401188462,14
9,10,0.01,10,5,10,0.4017642497276208,-12.85451474455749,17
9,5,0.0,5,5,10,0.40123804189346246,-14.453126869010175,14
20,20,0.01,10,5,5,0.4009215035153652,-11.42632701282792,12
15,10,0.05,10,5,10,0.4007288447737284,-12.693584367626817,15
17,5,0.0,5,5,10,0.4006344347534607,-13.899635207517111,23
7,10,0.05,10,5,5,0.40047490401399144,-11.750474310923103,14
20,10,0.01,10,5,10,0.4003974619483808,-12.314028690512826,15
17,20,0.05,10,5,10,0.40024476936867737,-13.398148691762692,12
15,20,0.0,5,5,10,0.39964252448539284,-12.251013619410637,21
13,15,0.05,10,5,10,0.3993644634032946,-13.188595911798087,12
5,20,0.0,10,5,10,0.39887713757235893,-13.62956842033937,7
20,20,0.01,5,5,10,0.3986921081647062,-13.16136382188916,22
3,20,0.05,10,5,10,0.3981338492904953,-13.395170944257876,11
21,15,0.05,10,5,10,0.3973479473604398,-12.895124109891432,14
21,20,0.01,10,5,10,0.39708879179695117,-13.242253722126115,12
12,20,0.01,5,5,10,0.3968645948279724,-12.62849361079412,22
8,15,0.0,10,5,10,0.3964765914729636,-12.93198768728083,12
15,5,0.01,10,5,10,0.3964664547408103,-13.621083565722802,12
11,5,0.05,10,5,10,0.39617210844078404,-14.194580738934329,18
3,15,0.01,5,5,10,0.39609007037850075,-12.682041548205673,26
20,5,0.0,5,5,10,0.3958638527221719,-12.910328910459056,10
19,20,0.01,10,5,10,0.3958034425163254,-12.568314059057428,11
10,15,0.01,5,5,10,0.3957725330499676,,15
11,5,0.05,5,5,10,0.39523731398925677,-13.353017958634515,14
17,10,0.01,10,5,10,0.3951102840136162,-12.70818382014784,16
11,15,0.01,5,5,10,0.39484585469157857,-13.837993317917478,17
13,20,0.01,5,5,10,0.3948151741018171,-12.582261851389253,10
17,15,0.05,5,5,5,0.3947510784458783,-10.843176246157906,9
5,5,0.05,5,5,10,0.3946015012751136,-12.537228072112239,11
3,20,0.0,5,5,10,0.3945355197806289,-13.27891508981534,19
5,5,0.01,5,5,10,0.39443034847093905,-14.278474463197984,31
15,5,0.05,5,5,10,0.39436707855038194,-13.772095735178919,19
20,15,0.01,10,5,5,0.3942112561553155,-11.88180596512487,12
15,20,0.05,5,5,10,0.3941511757837031,-12.067536801476782,19
9,20,0.05,5,5,10,0.39414073392257815,-12.593728636181527,15
15,20,0.05,10,5,5,0.3941404105999623,-10.023901715519056,3
12,20,0.01,10,5,10,0.3941071613023137,-12.15364229355709,15
10,20,0.01,10,5,10,0.3940776589470114,-12.20358315851513,13
13,20,0.01,10,5,10,0.3940775399839822,-14.349523422407668,11
5,5,0.0,5,5,10,0.39374712672241324,-13.951483778560213,16
10,5,0.01,5,5,5,0.393418953228167,-13.019141659744449,21
15,20,0.01,5,5,10,0.3933286876447283,-12.45152935272339,21
15,15,0.0,10,5,5,0.3930277632282164,-11.518546875908136,9
15,5,0.01,5,5,10,0.3926597000341327,-12.799218766935233,9
19,5,0.0,5,5,10,0.3926375551647245,-10.999941443547016,8
15,10,0.01,10,5,10,0.3924416839582141,-13.45241453918912,13
9,15,0.0,10,5,10,0.3924386117899749,-13.761370568413211,4
15,15,0.05,10,5,5,0.39208562126486896,-12.108320949847602,11
7,15,0.0,5,5,10,0.3915484045814835,-12.350552462594298,14
12,15,0.01,10,5,5,0.3914596048826352,-11.654500083489904,11
11,15,0.05,10,5,10,0.39125202434770745,-12.29748851027502,6
8,15,0.01,10,5,10,0.3912022138071966,-12.047861714744045,4
3,5,0.05,5,5,10,0.39109693025441866,-14.490495702244583,15
10,15,0.0,10,5,10,0.3907318469825024,-12.97200546100532,12
7,15,0.01,10,5,10,0.3906203785042635,-13.501635840478551,13
7,15,0.0,10,5,10,0.39059019131492806,-13.897199299529811,13
9,15,0.01,10,5,5,0.3903277039952813,-11.810502839517913,11
3,10,0.01,10,5,10,0.38981279692314436,-12.991601305709214,15
21,5,0.0,5,5,10,0.3897758023356959,-14.107570599988824,32
13,5,0.05,5,5,10,0.3894135833545826,-13.195893138684172,17
8,15,0.0,5,5,10,0.3894121265577456,,15
3,10,0.01,5,5,10,0.38919989506243713,-12.951175825108193,20
21,15,0.0,5,5,10,0.3891849760529698,-13.090070179406245,16
12,10,0.01,5,5,10,0.3889878117546501,-12.541893052261342,16
19,15,0.05,10,5,10,0.3889438534226201,-13.148105245847322,10
17,20,0.01,5,5,10,0.38885944875089185,-12.906937867938828,22
8,5,0.01,10,5,10,0.3887932050825629,-13.337455487772884,19
9,10,0.05,5,5,10,0.38877754438348217,-12.333868580622681,15
11,15,0.0,5,5,10,0.388710355736442,-13.261385626136153,18
13,20,0.05,10,5,10,0.38869141141819047,-13.664016569404343,10
13,5,0.0,10,5,10,0.3885318656129874,-13.469151158931561,12
19,10,0.01,10,5,10,0.3878772786710798,-12.512805717217027,19
13,15,0.0,10,5,5,0.38775096146960336,-11.344656673191198,10
9,10,0.0,5,5,10,0.3876458573670772,-11.776998923282541,18
15,5,0.0,10,5,10,0.387559478578002,-13.382141137429688,12
7,5,0.01,5,5,5,0.3875039356662572,-13.259817699589197,27
15,15,0.01,10,5,10,0.3873974671224055,-13.091172714562635,14
9,15,0.01,10,5,10,0.38735136336078274,-13.364473170413358,11
12,10,0.01,10,5,10,0.3871792569475472,-12.996097760670615,16
21,5,0.01,5,5,10,0.38705248984684415,-13.544317715202089,20
9,20,0.01,10,5,5,0.3868184844342071,-11.410235970647218,12
3,10,0.0,5,5,10,0.3867067896709216,-13.472666426129358,30
11,15,0.05,10,5,5,0.3865358916038525,-11.435108535680893,6
3,15,0.0,5,5,10,0.38648333845505795,-12.785698966400524,26
20,15,0.0,10,5,5,0.3862899867619967,-12.515603719973797,12
9,5,0.05,5,5,10,0.38626803348823735,-13.082773593914037,12
9,20,0.01,10,5,10,0.38617854206809094,-12.766200909952216,12
10,20,0.01,5,5,10,0.3861356055559281,-12.605581810590593,21
8,20,0.01,10,5,10,0.3855488927073983,-12.613329684021132,16
21,5,0.05,5,5,10,0.38553901959711706,-13.248585696345359,21
13,20,0.0,5,5,10,0.3855042917044565,-12.594398890999516,11
13,5,0.0,10,5,5,0.38541874587940284,-11.232499587402101,12
7,10,0.05,10,5,10,0.38533551531667265,-13.889746149944573,14
17,10,0.0,10,5,10,0.3849346403070718,-12.858532993552586,17
5,20,0.01,10,5,10,0.38441419693212314,-13.177437799018263,8
17,10,0.01,5,5,10,0.38423426823573054,-12.759540895483047,24
20,5,0.0,10,5,10,0.3841261269994449,-13.41270451411964,12
15,10,0.01,5,5,10,0.3838375027600225,-12.40984723300786,26
5,5,0.01,10,5,10,0.38376823144488126,-14.281277388689015,11
7,5,0.0,5,5,10,0.3836940085053033,-14.869047253827318,28
21,5,0.0,10,5,10,0.38366482032756055,-12.912771553210863,15
20,10,0.0,10,5,10,0.383614258496335,-12.168504938036795,15
9,20,0.0,5,5,10,0.38346477939081125,-12.328765162141368,19
9,10,0.0,10,5,10,0.38322896902374054,-12.930592585450668,17
12,10,0.0,10,5,10,0.3831646881303713,-13.14185626014716,16
17,5,0.0,10,5,10,0.38295124349855386,-13.102564606417554,13
7,10,0.01,5,5,10,0.38280702768865815,-12.138236477625231,6
11,20,0.05,10,5,10,0.3827635168244024,-13.605557390678234,13
21,15,0.01,10,5,10,0.38225432499189466,-13.23924041474146,13
9,5,0.0,10,5,10,0.38217475792649075,-13.556769035285486,15
5,10,0.0,10,5,10,0.3819796662952351,-14.162603406642326,13
21,20,0.05,10,5,10,0.3819778634151628,-12.954459410665304,12
15,10,0.0,5,5,10,0.3819612223950626,-12.226149997264102,26
11,20,0.01,10,5,10,0.38181718560955724,-13.66399989750315,9
21,5,0.01,10,5,5,0.38163569030649963,-11.585895384990112,13
13,10,0.05,5,5,10,0.3815287720317826,-13.431786989529911,17
11,5,0.01,10,5,10,0.3813698777238626,-14.075498437908628,20
9,5,0.01,10,5,10,0.3812179685616022,-13.350851665885623,13
11,20,0.01,5,5,10,0.3808351974859852,-13.491397519642305,10
12,15,0.01,10,5,10,0.3803625803919647,-13.119859660577594,11
21,20,0.0,10,5,10,0.3800631905071016,-13.730212451907677,8
21,15,0.01,5,5,10,0.3799354081300762,-12.995223252310428,16
12,10,0.0,5,5,10,0.3798941226619997,-13.548811662207967,24
11,5,0.01,5,5,10,0.37966064273277134,-14.604886336296255,30
3,5,0.05,10,5,10,0.37965098731681035,-14.283529251572212,3
15,5,0.05,10,5,10,0.37965098731681035,-14.283529251572212,3
19,5,0.0,10,5,10,0.37965098731681035,-14.283529251572212,3
19,5,0.05,5,5,10,0.37965098731681035,-14.283529251572212,3
19,5,0.05,10,5,10,0.37965098731681035,-14.283529251572212,3
13,5,0.05,10,5,10,0.37965098731681035,-14.283529251572212,3
5,5,0.05,10,5,10,0.37965098731681035,-14.283529251572212,3
13,5,0.01,5,5,10,0.37965098731681035,-14.283529251572212,3
3,5,0.01,10,5,10,0.37965098731681035,-14.283529251572212,3
13,5,0.01,10,5,10,0.37965098731681035,-14.283529251572212,3
8,5,0.0,10,5,10,0.3796509873168103,-14.283529251572212,3
12,5,0.01,10,5,10,0.3796509873168103,-14.283529251572212,3
9,10,0.05,10,5,10,0.379295038712633,-12.895370743171418,12
10,5,0.0,5,5,10,0.3792150871950169,-14.699216173847626,20
10,10,0.01,5,5,10,0.3791774046562806,-12.58304417004648,23
7,10,0.0,5,5,10,0.37897763011287944,-14.179519051681202,20
13,10,0.01,5,5,10,0.37893516261007093,-12.770269797318365,18
21,5,0.01,10,5,10,0.37890576097489165,-14.273180677702873,13
17,15,0.01,5,5,10,0.3788806966266002,-13.077920838967144,12
7,5,0.05,10,5,10,0.3785870530927058,-12.881919961295175,13
3,5,0.01,5,5,5,0.3785511530815193,-12.949807227469883,19
17,20,0.0,5,5,10,0.3780767201924712,-12.370057929287267,22
13,20,0.0,10,5,10,0.37753240303892693,-13.111915773764082,11
10,20,0.0,10,5,10,0.3772532593980033,-12.58388401172068,13
10,10,0.0,10,5,10,0.377022870390294,-12.322271848330718,18
19,15,0.0,5,5,10,0.3769145385908795,-13.339063538230981,23
3,15,0.01,10,5,10,0.37689214279201705,-12.936620032701427,14
7,20,0.05,10,5,10,0.3768320187775333,-12.513866308034585,13
21,10,0.05,10,5,10,0.3764750418886363,-13.317514719893133,12
12,20,0.0,5,5,10,0.3762670606980129,-12.702032744421064,19
17,20,0.0,10,5,10,0.3760019529914871,-13.069862956004483,13
7,5,0.01,5,5,10,0.3759698091942672,-14.37551941750877,27
21,15,0.05,5,5,10,0.3758668444259783,-13.410073721996486,15
13,15,0.01,5,5,10,0.37574282593662556,-12.605845668668417,18
11,5,0.0,10,5,10,0.3756170958823898,-13.468906251910967,20
17,10,0.0,5,5,10,0.3753205925050316,-12.90091882782671,24
13,15,0.01,10,5,10,0.3752557700194775,-12.721310659102844,9
17,20,0.01,10,5,5,0.374827545764089,-11.882295502232907,11
8,20,0.0,5,5,10,0.3746880677728699,-12.833795072354503,20
15,15,0.0,10,5,10,0.3744695916723825,-13.217356094712226,9
15,10,0.05,5,5,10,0.37438516833063185,-12.286050285764595,20
9,5,0.0,10,5,5,0.3742857431638762,-11.94377786646956,15
7,15,0.05,10,5,10,0.3738652019108911,-13.442854589874004,14
20,5,0.01,10,5,10,0.3738601970937176,-12.78386556685576,13
20,20,0.0,5,5,10,0.3738158324725018,-13.136079819950693,16
7,15,0.01,5,5,10,0.37378634396166244,-13.70712220706074,20
7,20,0.0,10,5,10,0.37361088414059257,-13.983795829605535,11
10,5,0.0,10,5,10,0.3734126454604939,-13.614516189594791,17
11,10,0.0,10,5,10,0.37327391146174216,-12.529749182806466,17
11,10,0.01,10,5,10,0.3732371728931934,-13.155746834303939,16
15,10,0.0,10,5,10,0.3731072952433559,-13.326082273085136,13
19,10,0.05,10,5,10,0.3730108147587666,-12.511999987035189,17
13,15,0.0,10,5,10,0.3730035914779204,-13.03942866157262,10
5,15,0.0,10,5,10,0.37298637512969535,-12.556895566925332,16
13,10,0.01,10,5,10,0.3725602095275079,-13.586489858216291,14
8,15,0.01,5,5,10,0.3723604597144812,-12.651389771480565,14
5,10,0.05,5,5,10,0.37230642084537974,-13.036895882169524,23
5,15,0.01,5,5,10,0.37150407572762845,-13.231828182482015,21
11,10,0.0,5,5,10,0.37140237800331044,-12.530782369482203,18
17,15,0.0,5,5,10,0.37128000146654394,-13.686455960912722,17
7,20,0.05,5,5,10,0.37127668407525755,-12.867297068670961,23
11,20,0.0,5,5,10,0.3712334803333047,-12.600853081935572,17
20,15,0.01,5,5,10,0.3712188231822421,-13.410497575607092,27
8,5,0.01,5,5,10,0.3710685059112456,-14.395404193411697,22
7,5,0.01,10,5,10,0.37105274270645566,-13.233116271505414,13
13,10,0.0,5,5,10,0.37009914473346756,-13.16295577066609,18
8,10,0.0,5,5,10,0.3696521431405055,-13.818142181438082,17
21,20,0.05,5,5,10,0.3695613594393675,-12.884086007625175,14
3,10,0.05,5,5,10,0.3693478106392441,-12.939686828585923,24
15,15,0.0,5,5,10,0.3687575983639369,-14.210233271757414,20
19,10,0.01,5,5,10,0.368680194376937,-13.452412667104854,17
3,10,0.0,10,5,10,0.3686177284199145,-13.092588520390875,13
8,10,0.01,10,5,10,0.3685857790775384,-13.673032567447304,11
9,20,0.05,10,5,10,0.36855637237845634,-13.001842140831407,13
20,10,0.0,5,5,10,0.3683580141248009,-13.171432080425822,22
19,15,0.0,10,5,10,0.36823344529742613,-12.537886567876626,14
3,15,0.0,10,5,10,0.3681894008981126,-12.380170201648282,13
10,10,0.01,10,5,10,0.3680861055322441,-12.100300457871032,17
20,15,0.0,5,5,10,0.3677801164959294,-13.183164888796304,17
10,20,0.0,5,5,10,0.3676399965382297,-13.614003737890094,23
15,15,0.01,5,5,10,0.3675694343261135,-13.616308270229677,24
3,5,0.01,5,5,10,0.36749572517703655,-15.150998818039154,19
5,15,0.0,5,5,10,0.3674165993580939,-13.473978152491554,20
21,20,0.0,5,5,10,0.3672374148465899,-12.566814118205187,18
19,15,0.05,5,5,10,0.3670728125320133,-12.981305833340524,18
15,20,0.05,10,5,10,0.3668800627262874,-12.615672894281676,3
5,20,0.05,10,5,10,0.36678848553035925,-12.407189496775706,15
13,15,0.05,5,5,10,0.3665144566187151,-13.912684315728644,16
20,15,0.01,10,5,10,0.3665101321215536,-14.130500672497543,12
5,20,0.0,10,5,5,0.36626963623247527,-12.274234416348747,7
9,15,0.05,5,5,10,0.3660237398404034,-13.432065960415807,20
19,15,0.01,10,5,10,0.36577072522113446,-12.028443908727835,14
5,15,0.05,10,5,10,0.36576642032291584,-13.291729089407898,17
9,20,0.01,5,5,10,0.3656191494837092,-13.192517246497303,20
13,10,0.05,10,5,10,0.36555845801747616,-12.924000150662833,16
19,15,0.01,5,5,10,0.3654231869243472,-13.088814266379316,18
20,10,0.01,5,5,10,0.3651236921019755,-13.12001471824135,22
12,20,0.0,10,5,10,0.3651099709783191,-12.368342604745427,15
12,15,0.0,5,5,10,0.3647701261056483,-12.893525915246729,15
17,20,0.05,5,5,10,0.36469861443574864,-13.238718141213926,22
7,20,0.01,5,5,10,0.36463854823022007,-13.546526413603337,27
9,15,0.0,5,5,10,0.3644137501909204,-14.522218314713202,23
9,5,0.01,5,5,10,0.36437904633571216,-13.95074829752196,13
19,20,0.05,5,5,10,0.3642830993265053,-12.96807406458347,20
10,15,0.01,10,5,10,0.3641535979461884,-13.361377876712574,14
17,10,0.05,5,5,10,0.36388541098069693,-13.724969311908024,19
21,10,0.05,5,5,10,0.3638344465688898,-13.70110700733478,14
19,10,0.05,5,5,10,0.3633500995932512,-12.88192210726209,21
12,15,0.01,5,5,10,0.3622213751084396,-12.70423013329221,14
21,10,0.0,10,5,10,0.3620275754037533,-12.90592336508875,17
11,10,0.05,10,5,10,0.3616493393289294,-13.121324870774993,16
10,10,0.0,5,5,10,0.3612941438934873,-12.715488453563427,21
20,15,0.0,10,5,10,0.3609919457541389,-13.911552278378185,12
15,15,0.05,10,5,10,0.36053715202898756,-13.690917150257738,11
21,10,0.01,10,5,10,0.3600867094638171,-12.611586573514785,15
7,10,0.05,5,5,10,0.3591501905791706,-13.895942809461577,24
11,10,0.05,5,5,10,0.35816940162692595,-13.21798408753711,21
9,15,0.01,5,5,10,0.356928217243636,-14.868874256136706,23
5,20,0.0,5,5,10,0.3567798148502213,-13.054108650461856,24
5,5,0.01,10,5,5,0.3566751061007151,-12.819015168385619,11
11,20,0.05,5,5,10,0.3562240874968316,-13.072291685496177,20
8,10,0.0,10,5,10,0.355937743317993,-13.528970128074564,16
21,10,0.0,5,5,10,0.3558971510681733,-13.107839147231696,19
11,10,0.01,5,5,10,0.3552886455476302,-13.11371261295474,22
5,10,0.01,5,5,10,0.3548451042793601,-12.928413660199276,19
13,10,0.0,10,5,10,0.35475372341549877,-13.020436077847256,15
5,5,0.0,10,5,5,0.3547380947622257,-13.330281313252955,9
7,20,0.0,5,5,10,0.35458586013731663,-13.29542857997406,25
7,20,0.01,10,5,10,0.3540477303972019,-12.964936585775376,14
8,10,0.01,5,5,10,0.3531934755071971,-12.776225870184057,19
3,10,0.05,10,5,10,0.35268197552274566,-12.255836979500558,15
3,15,0.05,10,5,10,0.35255734160483454,-12.534226986831571,10
5,15,0.01,10,5,10,0.3524404954642064,-13.112840806986991,18
7,10,0.01,10,5,10,0.35200125775737023,-12.751475690288228,16
11,15,0.05,5,5,10,0.3514040917583737,-12.878387057861762,9
5,10,0.01,10,5,10,0.3500122435415837,-13.64475705957723,15
5,20,0.05,5,5,10,0.3498093338966907,-12.523266327857716,23
8,20,0.01,5,5,10,0.349400069167776,-13.654156374411434,17
7,15,0.05,5,5,10,0.3486811200787733,-13.96146730358312,17
5,10,0.05,10,5,10,0.3481187667972014,-13.20072518547722,13
21,20,0.0,10,5,5,0.3475023749823459,-12.922583099441328,8
17,15,0.05,5,5,10,0.34364318710263275,-13.550880739126837,9
5,15,0.05,5,5,10,0.34332109374719866,-13.6570143425119,23
13,15,0.0,5,5,10,0.3432373262518443,-14.06889034645885,25
10,15,0.0,5,5,10,0.3423105686469108,-14.60290637639656,26
21,10,0.01,5,5,10,0.34189485129174396,-13.438921955391896,18
21,15,0.0,10,5,10,0.341115507924347,-13.89688209476772,10
5,20,0.01,5,5,10,0.33406767834147333,-13.541532242135398,25
3,5,0.01,10,5,5,0.32352999042749064,-12.123383805203432,3
19,5,0.05,5,5,5,0.32352999042749064,-12.123383805203432,3
15,5,0.05,10,5,5,0.32352999042749064,-12.123383805203432,3
19,5,0.0,10,5,5,0.32352999042749064,-12.123383805203432,3
19,5,0.05,10,5,5,0.32352999042749064,-12.123383805203432,3
3,5,0.05,10,5,5,0.32352999042749064,-12.123383805203432,3
13,5,0.01,10,5,5,0.32352999042749064,-12.123383805203432,3
5,5,0.05,10,5,5,0.32352999042749064,-12.123383805203432,3
13,5,0.01,5,5,5,0.32352999042749064,-12.123383805203432,3
13,5,0.05,10,5,5,0.32352999042749064,-12.123383805203432,3
12,5,0.01,10,5,5,0.3235299904274906,-12.123383805203432,3
8,5,0.0,10,5,5,0.3235299904274906,-12.123383805203432,3
